				
comment	document		https://docs.google.com/document/d/1ujRvjGXlrH-QfTVASLCgD7X8ycpERl4QhexjVU4MEso/edit?disco=AAABSwFd_tw	document comment
comment	document		https://docs.google.com/document/d/1sL0tqeRg8YW_3fLwAzt5zvbBkTxVz7Boey2OoemkIf4/edit?disco=AAABSmvD4UM	document comment
comment	document		https://docs.google.com/document/d/16y2ehmHTbS7DCaEOy7TJVOxe9X4ytpXlFfZfDO39ErI/edit?disco=AAABSbN41YM	document comment
comment	document		https://docs.google.com/document/d/18Hko9RufcGHrFGWfozwFSwWO24r3M2hAs3uyLD8VnVs/edit?disco=AAABL1G1MRg	document comment
comment	document		https://docs.google.com/document/d/1f7cSJ5Mxx1yBHPuUv00yf2lfCKxwuE8tMyUKaR6E5K4/edit?disco=AAABSuzpPTc	document comment
comment	document		https://docs.google.com/document/d/17gkh3im97B06lP6axM-vvvaRvJGVO04rdk0qLO5A8-k/edit?disco=AAABSvYl0ZM	document comment
comment	document		https://docs.google.com/document/d/1yswUmTMOPLQRc7ZKKEiSuJIZ7hlg_YbheZkLzCaEefE/edit?disco=AAABScZVas0	document comment
comment	document		https://docs.google.com/document/d/1FvXRiG5l3T9IDarc5K__paYaXLqTH0_7knsIPW1AbIs/edit?disco=AAABL005WuY	document comment
comment	document		https://docs.google.com/document/d/1FO6d64hE6GxBiTB3s2S8Ppp1HhVmPcdYh5t2EWJBBv8/edit?disco=AAABScMS_sQ	document comment
comment	document		https://docs.google.com/document/d/1PGqz94k06S4-AOPvCGStpxtT_WI-g_DU5o_g9mXVMzM/edit?disco=AAABSuZqeuo	document comment
comment	document		https://docs.google.com/document/d/1FXe59LBlCXj4Xi4pq3h2SkGJe_kRRQw6YiFMqGbsBHk/edit?disco=AAABSd9YzuA	document comment
comment	document		https://docs.google.com/document/d/19wuvfXyX_kq9QmrKhgK5hQv5vhlpfXwjaMMp8rnziQo/edit?disco=AAABOuZtNfM	document comment
comment	document		https://docs.google.com/document/d/1Nx3D5OD4wCMW2Ue7FxsMbpEhUZid1BJtzzWYPF6fUcs/edit?disco=AAABSvI1zso	document comment
comment	document		https://docs.google.com/document/d/1vuVRbjep-xfRrEfrY_4cU9FN3UbJMVRVaQpGKRKBUWo/edit?disco=AAABSdZpTfs	document comment
comment	document		https://docs.google.com/document/d/1t1D_1c2RX4PjiuIY58FWXIXn5aUJZBpGWjTl85Hi0CI/edit?disco=AAABScpqcWg	document comment
comment	document		https://docs.google.com/document/d/1PffKc7FlG0va1AUWiXYkR6VO_kieBvZ4QARXrBZwLIQ/edit?disco=AAABSa7SBtY	document comment
comment	document		https://docs.google.com/document/d/1JWI4hH4ECa3yAELWWJWD3IuzT7Gbpm6i_t4OzdzzpNc/edit?disco=AAABOvGO3qg	document comment
comment	document		https://docs.google.com/document/d/1BVi5J250knGyPL5FUFcqVTlynmjcNCM8mfvcfBhaIxw/edit?disco=AAABSvK80l0	document comment
comment	document		https://docs.google.com/document/d/1Z-NsyWlt-SgPJafr-NXWAvxyHMAslGvfcWI3WgpxKNs/edit?disco=AAABOvQFqwo	document comment
comment	document		https://docs.google.com/document/d/1dfVSOIo1IPLBYklqllevXSMLU5raGKSrHLIsiBfnGIE/edit?disco=AAABSvHye70	document comment
comment	document		https://docs.google.com/document/d/1dRgMY69WOmI1d9x8ANJN1nI8hCBiyXHABa0eM7UXGBM/edit?disco=AAABL044iA0	document comment
comment	presentation		https://docs.google.com/presentation/d/1P7EyGcBaz_3Xw21cmnA0pJQESrM0MxlxpG3jMSIHC4g/edit?disco=AAABSwPpMuk	presentation comment
