				
comment	document		https://docs.google.com/document/d/1bp67HQknYmX7YHO8OU7eFun5HOjubNAx-gv-Uzv2Uko/edit?disco=AAABSnKfORc	document comment
comment	document		https://docs.google.com/document/d/1RmUGTee8uRIBH6NcsId3JaWcu6BL4MZYPp4OZKr_I0U/edit?disco=AAABSVvfFGg	document comment
comment	document		https://docs.google.com/document/d/1LKbhVZdG7euM_pAsoGgQYy3367qOqARa19VA3g1gDZQ/edit?disco=AAABSc53j2c	document comment
comment	document		https://docs.google.com/document/d/1C8mNA60sFNCqZqmFXEmv5Ldn-bzNhy8tzzKvNUlA9n0/edit?disco=AAABSbjSHNk	document comment
comment	document		https://docs.google.com/document/d/1WDnDeWnyQ9FvL7l1PL4Pl97rDhmt6l2JYryIwSW49Yw/edit?disco=AAABSaqb6pM	document comment
comment	document		https://docs.google.com/document/d/1qVnpVOa905QdcP3UGdKlqm1onGMMQiVnFnQ6yhZiKrk/edit?disco=AAABOu8ukkg	document comment
comment	document		https://docs.google.com/document/d/1J1jAL0YX_mb_3JSFeZanItpdyZ7wfX2BesBp61Wk67s/edit?disco=AAABSduV8NI	document comment
comment	document		https://docs.google.com/document/d/1TuO4SX2zrA2yjERRf2P5AsPX0GNCizitnlJP5wdygvY/edit?disco=AAABSVOuiCc	document comment
comment	document		https://docs.google.com/document/d/15nKcrbmApZ3adgLgSoXsqZOqJ9upD0SwmTxBfjbbLtE/edit?disco=AAABSuyghwA	document comment
comment	document		https://docs.google.com/document/d/1fXodIhQgmbHs6v-5ny7KOK7-FKI4HyJZlRi9f6edJOg/edit?disco=AAABSV3n0Xw	document comment
comment	document		https://docs.google.com/document/d/1RB7mUrB1pkd8eYxSBC-aJqV_F1OGEAeWRlXeJ8Xfkrs/edit?disco=AAABSVJT58s	document comment
comment	document		https://docs.google.com/document/d/1slbLFFjtDQy-0KNnLxYjCno0Wm-yZsKbNd98DDNLpLs/edit?disco=AAABOt53Rs4	document comment
comment	document		https://docs.google.com/document/d/1MmsjiPTCk2r4AcUmCulD6NSI79XbJyxIWcCrumc0ZO0/edit?disco=AAABSbOgBBo	document comment
comment	document		https://docs.google.com/document/d/1xqam0C6UlgxELkY2qgNRCfIK0rSHUCQzfYnVkWprJmA/edit?disco=AAABScYKbt4	document comment
comment	document		https://docs.google.com/document/d/14EOA1sq-r3SsdqlP6lwgjGe0asWIrkYGIl31kmGVDFk/edit?disco=AAABOt4Dq2E	document comment
comment	document		https://docs.google.com/document/d/12T8SvrcA6kkBQRYb3jkTpMhjb5i0saGanbJUBV855MA/edit?disco=AAABSdZL_80	document comment
comment	document		https://docs.google.com/document/d/1g6PSur1cxdWZUBQdicSHkPFOrsouG6HtOAUoZyF1SiQ/edit?disco=AAABOuW8FK0	document comment
comment	document		https://docs.google.com/document/d/1O3DBBEcOD0-AeJyUOVqp6Pdqck5LW7Z15unXDG-be_Y/edit?disco=AAABSuzkkts	document comment
comment	document		https://docs.google.com/document/d/1tBQOqddr3jVutP-NLCcgFci4-PTgT68V7z9d0gvdihg/edit?disco=AAABSc1LJjw	document comment
comment	document		https://docs.google.com/document/d/1vMd43SnLup3gQPOhKbMRLp5siTAKtGde3zTiMPdxNak/edit?disco=AAABSbV02Is	document comment
comment	document		https://docs.google.com/document/d/1NGf4jHcOkuNfSFG0h8Q6Ymxwrf1p80krDPQ_mKSAawg/edit?disco=AAABScOh0SY	document comment
comment	presentation		https://docs.google.com/presentation/d/10Rc23HFWvk_1DuTPV2H1vbDKMPSpxGVdd-iACmpbCBk/edit?disco=AAABSurS4VI	presentation comment
